p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
bastianschweinsteiger,2016,9,38,0,0,4,0,0,8/1/1984,183,79,Germany,Medium/Medium,42.6,74.8,81.2,Midfielder,32,,,,,,23.589835468362743,3,3,,,
benchilwell,2016,63,254,754,12,27,11053,126,12/21/1996,178,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,20,,,,,,23.723856415435762,4,1,,,
benchilwell,2017,59,254,1979,24,32,11053,126,12/21/1996,178,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,21,754,12,62.833333333333336,63,12,23.723856415435762,4,1,0,254,63
benchilwell,2018,24,254,3420,36,36,11053,126,12/21/1996,178,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,22,2733,36,75.91666666666667,61,18,23.723856415435762,4,1,0,508,59
benchilwell,2019,31,254,2500,27,28,11053,126,12/21/1996,178,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,23,6153,72,85.45833333333333,48.666666666666664,24,23.723856415435762,4,1,0,762,24
benchilwell,2020,77,254,2400,27,34,11053,126,12/21/1996,178,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,24,8653,99,87.4040404,44.25,24.75,23.723856415435762,4,1,0,1016,31
bendavies,2016,42,330,1845,23,34,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,35,,,,,,23.18339100346021,3.5,1,,,
bendavies,2016,42,330,1845,23,34,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,35,1845,23,80.21739130434783,42,23,23.18339100346021,3.5,1,0,330,42
bendavies,2016,42,330,1845,23,34,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,23,3690,46,80.21739130434783,42,23,22.775860617793125,3.5,1,0,660,42
bendavies,2016,42,330,1845,23,34,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,23,5535,69,80.21739130434783,42,23,22.775860617793125,3.5,1,0,990,42
bendavies,2016,42,330,1845,23,34,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,21,7380,92,80.21739130434783,42,23,21.62162162162162,3,1,0,1320,42
bendavies,2016,42,330,1845,23,34,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,21,9225,115,80.21739130434783,42,23,21.62162162162162,3,1,0,1650,42
bendavies,2018,32,330,1964,27,34,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,37,11070,138,80.21739130434783,42,23,23.18339100346021,3.5,1,0,1980,42
bendavies,2018,32,330,1964,27,34,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,37,13034,165,78.99393939,40.57142857142857,23.571428571428573,23.18339100346021,3.5,1,0,2310,32
bendavies,2018,32,330,1964,27,34,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,25,14998,192,78.11458333333333,39.5,24,22.775860617793125,3.5,1,0,2640,32
bendavies,2018,32,330,1964,27,34,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,25,16962,219,77.45205479452055,38.666666666666664,24.333333333333332,22.775860617793125,3.5,1,0,2970,32
bendavies,2018,32,330,1964,27,34,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,23,18926,246,76.93495935,38,24.6,21.62162162162162,3,1,0,3300,32
bendavies,2018,32,330,1964,27,34,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,23,20890,273,76.52014652014653,37.45454545454545,24.818181818181817,21.62162162162162,3,1,0,3630,32
bendavies,2019,153,330,1508,18,24,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,38,22854,300,76.18,37,25,23.18339100346021,3.5,1,0,3960,32
bendavies,2019,153,330,1508,18,24,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,38,24362,318,76.61006289308176,45.92307692307692,24.46153846153846,23.18339100346021,3.5,1,1,4290,153
bendavies,2019,153,330,1508,18,24,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,26,25870,336,76.99404761904762,53.57142857142857,24,22.775860617793125,3.5,1,1,4620,153
bendavies,2019,153,330,1508,18,24,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,26,27378,354,77.33898305084746,60.2,23.6,22.775860617793125,3.5,1,1,4950,153
bendavies,2019,153,330,1508,18,24,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,24,28886,372,77.65053763440861,66,23.25,21.62162162162162,3,1,1,5280,153
bendavies,2019,153,330,1508,18,24,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,24,30394,390,77.93333333333334,71.11764705882354,22.941176470588236,21.62162162162162,3,1,1,5610,153
bendavies,2020,103,330,1440,20,33,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,39,31902,408,78.19117647058823,75.66666666666667,22.666666666666668,23.18339100346021,3.5,1,1,5940,153
bendavies,2020,103,330,1440,20,33,9213,117,5/27/1981,170,67,England,High/Medium,64,72,65,Defender,39,33342,428,77.90186915887851,77.10526315789474,22.526315789473685,23.18339100346021,3.5,1,0,6270,103
bendavies,2020,103,330,1440,20,33,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,27,34782,448,77.63839285714286,78.4,22.4,22.775860617793125,3.5,1,0,6600,103
bendavies,2020,103,330,1440,20,33,9213,117,4/24/1993,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73,78.66666666666667,Defender,27,36222,468,77.3974359,79.57142857142857,22.285714285714285,22.775860617793125,3.5,1,0,6930,103
bendavies,2020,103,330,1440,20,33,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,25,37662,488,77.17622950819673,80.63636363636364,22.181818181818183,21.62162162162162,3,1,0,7260,103
bendavies,2020,103,330,1440,20,33,9213,117,8/11/1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,25,39102,508,76.97244094,81.60869565,22.08695652173913,21.62162162162162,3,1,0,7590,103
bengibson,2018,89,277,63,1,24,3673,39,1/15/1993,185,78,England,Medium/Medium,57.16666666666666,69.16666666666667,70.66666666666667,Defender,25,,,,,,22.79035792549306,3,1,,,
bengibson,2019,188,277,0,0,11,3673,39,1/15/1993,185,78,England,Medium/Medium,57.16666666666666,69.16666666666667,70.66666666666667,Defender,26,63,1,63,89,1,22.79035792549306,3,1,0,277,89
bengodfrey,2019,44,55,2805,30,31,5643,61,1/15/1998,183.33333333333331,74.66666666666667,England,Medium/High,68.33333333333333,72.5,64.16666666666667,Defender,21,,,,,,22.214876033057863,3.5,1,,,
bengodfrey,2020,11,55,2838,31,33,5643,61,1/15/1998,183.33333333333331,74.66666666666667,England,Medium/High,68.33333333333333,72.5,64.16666666666667,Defender,22,2805,30,93.5,44,30,22.214876033057863,3.5,1,0,55,44
benhamer,2016,171,239,0,0,8,877,11,11/20/1987,192.5,86.66666666666667,England,Medium/Medium,,,66.83333333333333,Goalkeeper,29,,,,,,23.38786754,3,0,,,
benhamer,2018,68,239,583,7,33,877,11,11/20/1987,192.5,86.66666666666667,England,Medium/Medium,,,66.83333333333333,Goalkeeper,31,0,0,,171,0,23.38786754,3,0,1,239,171
benikafobe,2017,21,310,593,17,21,2116,48,2/12/1993,183,77.66666666666667,DR Congo,High/Medium,79.66666666666667,70.83333333333333,72.5,Forward,24,,,,,,23.191694785352404,3.5,2,,,
benjaminmendy,2017,247,778,391,7,8,3902,49,7/17/1994,185,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,23,,,,,,24.348672997321643,3.5,1,,,
benjaminmendy,2018,351,778,950,10,11,3902,49,7/17/1994,185,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,24,391,7,55.857142857142854,247,7,24.348672997321643,3.5,1,1,778,247
benjaminmendy,2019,58,778,1561,19,27,3902,49,7/17/1994,185,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,25,1341,17,78.88235294117646,299,8.5,24.348672997321643,3.5,1,1,1556,351
benjaminmendy,2020,58,778,1000,13,32,3902,49,7/17/1994,185,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,26,2902,36,80.61111111111111,218.66666666666666,12,24.348672997321643,3.5,1,0,2334,58
benjohnson,2018,7,7,63,1,1,924,18,1/24/2000,177.5,68.5,England,High/Medium,69,53.5,58.5,Defender,18,,,,,,21.741717913112478,3.5,1,,,
benmee,2017,57,189,2755,29,29,15424,163,9/23/1989,181,78,England,Medium/High,65,78.83333333333333,76.83333333333333,Defender,28,,,,,,23.808797045267237,3.5,1,,,
benmee,2020,132,189,2839,30,30,15424,163,9/23/1989,181,78,England,Medium/High,65,78.83333333333333,76.83333333333333,Defender,31,2755,29,95,57,29,23.808797045267237,3.5,1,0,189,57
benosborn,2020,24,24,1691,24,34,2330,36,8/5/1994,174.83333333333334,73.66666666666667,England,High/High,77.83333333333333,57,70.33333333333333,Midfielder,26,,,,,,24.10030525,4,3,,,
benwatson,2016,92,92,85,4,19,561,12,7/9/1985,179.8,75.6,England,Low/High,51.6,68.8,71.8,Midfielder,31,,,,,,23.385271733145586,3,3,,,
benwilmot,2018,23,23,36,2,7,36,2,11/4/1999,188,80,England,Medium/Medium,51,63.25,58.5,Defender,19,,,,,,22.634676324128566,3,1,,,
beramkayal,2017,71,81,808,19,26,1819,37,5/2/1988,178,74,Israel,Medium/High,69.8,78,71.8,Midfielder,29,,,,,,23.355636914530994,3.5,3,,,
beramkayal,2018,10,81,1011,18,37,1819,37,5/2/1988,178,74,Israel,Medium/High,69.8,78,71.8,Midfielder,30,808,19,42.526315789473685,71,19,23.355636914530994,3.5,3,0,81,71
berndleno,2018,35,105,2947,32,38,9067,97,3/4/1992,190,82.66666666666667,Germany,Medium/Medium,,,84.66666666666667,Goalkeeper,26,,,,,,22.899353647276087,3,0,,,
berndleno,2019,67,105,2795,30,30,9067,97,3/4/1992,190,82.66666666666667,Germany,Medium/Medium,,,84.66666666666667,Goalkeeper,27,2947,32,92.09375,35,32,22.899353647276087,3,0,0,105,35
billygilmour,2020,131,131,279,5,17,494,11,6/11/2001,170,66.5,Scotland,Medium/Medium,63.5,46,66.5,Midfielder,19,,,,,,23.010380622837374,3,3,,,
billyjones,2016,52,83,2391,27,28,2391,27,3/24/1987,180,77,England,High/Medium,61,70.83333333333333,68.83333333333333,Defender,29,,,,,,23.76543209876543,3.5,1,,,
boazmyhill,2016,40,40,0,0,32,95,1,11/9/1982,191,92,Wales,Medium/Medium,,,72,Goalkeeper,34,,,,,,25.218606946081522,3,0,,,
bradsmith,2016,35,338,280,5,31,280,5,4/9/1994,176.8,70,Australia,High/Medium,79.2,65.8,65.6,Defender,22,,,,,,22.39409512499744,3.5,1,,,
bradsmith,2017,136,338,0,0,8,280,5,4/9/1994,176.8,70,Australia,High/Medium,79.2,65.8,65.6,Defender,23,280,5,56,35,5,22.39409512499744,3.5,1,0,338,35
brandonwilliams,2019,4,26,1060,17,29,1263,21,9/3/2000,182,70,England,High/Medium,81,69,75,Defender,19,,,,,,21.132713440405748,3.5,1,,,
brandonwilliams,2020,22,26,203,4,20,1263,21,9/3/2000,182,70,England,High/Medium,81,69,75,Defender,20,1060,17,62.35294117647059,4,17,21.132713440405748,3.5,1,0,26,4
branislavivanovic,2016,21,46,644,13,19,1459,26,2/22/1984,185,91,Serbia,High/Medium,63.5,83.5,80.5,Defender,32,,,,,,26.588750913075234,3.5,1,,,
branislavivanovic,2020,10,46,815,13,20,1459,26,2/22/1984,185,91,Serbia,High/Medium,63.5,83.5,80.5,Defender,36,644,13,49.53846153846154,21,13,26.588750913075234,3.5,1,0,46,21
brendangalloway,2016,18,601,258,3,17,258,3,3/17/1996,186,74,England,Medium/Medium,76.5,65,66.33333333333333,Defender,20,,,,,,21.389756041160826,3,1,,,
brunomartinsindi,2017,60,92,1311,17,22,4628,52,2/8/1992,185,77.33333333333333,Netherlands,Medium/High,57.833333333333336,79.83333333333333,75.5,Defender,25,,,,,,22.595568541514485,3.5,1,,,
bryanoviedo,2016,34,66,1106,13,18,1106,13,2/18/1990,172,67.5,Costa Rica,High/Medium,74.5,66.83333333333333,70.5,Defender,26,,,,,,22.81638723634397,3.5,1,,,
bukayosaka,2019,12,22,1838,26,32,4519,59,9/5/2001,178,67.5,England,High/High,83.5,61,70,Midfielder,18,,,,,,21.30412827,4,3,,,
bukayosaka,2020,10,22,2669,32,36,4519,59,9/5/2001,178,67.5,England,High/High,83.5,61,70,Midfielder,19,1838,26,70.69230769,12,26,21.30412827,4,3,0,22,12
callumpaterson,2018,73,350,2111,27,29,2111,27,10/13/1994,187,76,Scotland,High/Medium,77.66666666666667,87.33333333333333,69.16666666666667,Forward,24,,,,,,21.73353542,3.5,2,,,
callumrobinson,2019,10,127,721,16,23,2349,44,2/2/1995,178,75,England,High/Medium,82.33333333333333,58.5,68,Forward,24,,,,,,23.671253629592222,3.5,2,,,
callumrobinson,2020,11,127,1628,28,38,2349,44,2/2/1995,178,75,England,High/Medium,82.33333333333333,58.5,68,Forward,25,721,16,45.0625,10,16,23.671253629592222,3.5,2,0,127,10
callumwilson,2016,260,443,1402,20,22,11374,139,2/27/1992,180,66,England,High/Medium,88,75.5,76.83333333333333,Forward,24,,,,,,20.37037037037037,3.5,2,,,
callumwilson,2016,260,443,1402,20,22,11374,139,7/2/1997,182,68,England,High/Medium,68,55,53,Forward,19,1402,20,70.1,260,20,20.528921627822726,3.5,2,1,443,260
callumwilson,2018,72,443,2649,30,30,11374,139,2/27/1992,180,66,England,High/Medium,88,75.5,76.83333333333333,Forward,26,2804,40,70.1,260,20,20.37037037037037,3.5,2,1,886,260
callumwilson,2018,72,443,2649,30,30,11374,139,7/2/1997,182,68,England,High/Medium,68,55,53,Forward,21,5453,70,77.9,197.33333333333334,23.333333333333332,20.528921627822726,3.5,2,0,1329,72
callumwilson,2019,12,443,3061,35,35,11374,139,2/27/1992,180,66,England,High/Medium,88,75.5,76.83333333333333,Forward,27,8102,100,81.02,166,25,20.37037037037037,3.5,2,0,1772,72
callumwilson,2019,12,443,3061,35,35,11374,139,7/2/1997,182,68,England,High/Medium,68,55,53,Forward,22,11163,135,82.68888888888888,135.2,27,20.528921627822726,3.5,2,0,2215,12
callumwilson,2020,99,443,2195,26,27,11374,139,2/27/1992,180,66,England,High/Medium,88,75.5,76.83333333333333,Forward,28,14224,170,83.67058823529412,114.66666666666667,28.333333333333332,20.37037037037037,3.5,2,0,2658,12
callumwilson,2020,99,443,2195,26,27,11374,139,7/2/1997,182,68,England,High/Medium,68,55,53,Forward,23,16419,196,83.77040816,112.42857142857143,28,20.528921627822726,3.5,2,0,3101,99
calumchambers,2016,63,458,2375,25,29,7975,92,1/20/1995,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74,Defender,21,,,,,,21.139944939750333,3,1,,,
calumchambers,2017,58,458,904,12,19,7975,92,1/20/1995,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74,Defender,22,2375,25,95,63,25,21.139944939750333,3,1,0,458,63
calumchambers,2018,22,458,2736,31,33,7975,92,1/20/1995,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74,Defender,23,3279,37,88.62162162162163,60.5,18.5,21.139944939750333,3,1,0,916,58
calumchambers,2019,315,458,1163,14,19,7975,92,1/20/1995,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74,Defender,24,6015,68,88.45588235294117,47.666666666666664,22.666666666666668,21.139944939750333,3,1,0,1374,22
carljenkinson,2018,72,544,175,3,5,258,4,2/8/1992,185,77,England,High/High,70.66666666666667,70.5,71.66666666666667,Defender,26,,,,,,22.498173849525198,4,1,,,
cenktosun,2018,61,558,1145,25,36,2732,54,6/7/1991,183,78,Turkey,High/Medium,73,74.83333333333333,77.5,Forward,27,,,,,,23.291229956104985,3.5,2,,,
cenktosun,2019,275,558,496,10,21,2732,54,6/7/1991,183,78,Turkey,High/Medium,73,74.83333333333333,77.5,Forward,28,1145,25,45.8,61,25,23.291229956104985,3.5,2,0,558,61
cenktosun,2020,222,558,65,5,11,2732,54,6/7/1991,183,78,Turkey,High/Medium,73,74.83333333333333,77.5,Forward,29,1641,35,46.885714285714286,168,17.5,23.291229956104985,3.5,2,1,1116,275
charlieaustin,2016,143,273,969,15,17,3293,69,7/5/1989,188,84,England,High/Medium,61.66666666666666,73,76.16666666666667,Forward,27,,,,,,23.766410140334994,3.5,2,,,
charlieaustin,2017,98,273,1115,24,25,3293,69,7/5/1989,188,84,England,High/Medium,61.66666666666666,73,76.16666666666667,Forward,28,969,15,64.6,143,15,23.766410140334994,3.5,2,1,273,143
charlieaustin,2018,32,273,1050,25,35,3293,69,7/5/1989,188,84,England,High/Medium,61.66666666666666,73,76.16666666666667,Forward,29,2084,39,53.43589743589744,120.5,19.5,23.766410140334994,3.5,2,0,546,98
charliedaniels,2016,17,631,3230,34,34,8195,92,9/7/1986,178,75,England,High/Medium,73.2,68.2,73.2,Midfielder,30,,,,,,23.671253629592222,3.5,3,,,
charliedaniels,2018,190,631,1674,21,25,8195,92,9/7/1986,178,75,England,High/Medium,73.2,68.2,73.2,Midfielder,32,3230,34,95,17,34,23.671253629592222,3.5,3,0,631,17
charliedaniels,2019,424,631,132,2,3,8195,92,9/7/1986,178,75,England,High/Medium,73.2,68.2,73.2,Midfielder,33,4904,55,89.16363636363636,103.5,27.5,23.671253629592222,3.5,3,1,1262,190
charlietaylor,2017,5,142,1004,11,29,9049,102,9/18/1993,182.66666666666663,70.66666666666667,England,High/Medium,73.83333333333333,73.5,73.5,Defender,24,,,,,,21.17853908039854,3.5,1,,,
charlietaylor,2019,30,142,2056,24,30,9049,102,9/18/1993,182.66666666666663,70.66666666666667,England,High/Medium,73.83333333333333,73.5,73.5,Defender,26,1004,11,91.27272727272727,5,11,21.17853908039854,3.5,1,0,142,5
charlietaylor,2020,107,142,2559,29,30,9049,102,9/18/1993,182.66666666666663,70.66666666666667,England,High/Medium,73.83333333333333,73.5,73.5,Defender,27,3060,35,87.42857142857143,17.5,17.5,21.17853908039854,3.5,1,0,284,30
chrisbasham,2020,3,3,2691,31,31,6071,69,7/20/1988,187,80,England,Medium/High,65.33333333333333,76.16666666666667,71.5,Defender,32,,,,,,22.877405702193368,3.5,1,,,
chrisbrunt,2016,238,241,2613,31,31,4634,57,12/14/1984,185.66666666666663,84.33333333333333,Northern Ireland,Medium/Medium,55.16666666666666,64.33333333333333,71.33333333333333,Midfielder,32,,,,,,24.46422067436157,3,3,,,
chrismepham,2019,157,222,966,12,23,1865,24,11/5/1997,191,75,Wales,High/High,63,70,68,Defender,22,,,,,,20.558646966914285,4,1,,,
chrissmalling,2016,91,313,1292,18,22,6215,71,11/22/1989,193.33333333333331,82.5,England,Medium/High,71.66666666666667,81.16666666666667,80.66666666666667,Defender,27,,,,,,22.071938168846618,3.5,1,,,
chrissmalling,2018,57,313,2243,24,28,6215,71,11/22/1989,193.33333333333331,82.5,England,Medium/High,71.66666666666667,81.16666666666667,80.66666666666667,Defender,29,1292,18,71.77777777777777,91,18,22.071938168846618,3.5,1,0,313,91
christianatsu,2017,103,115,1888,28,28,4299,75,1/10/1992,168.5,66.5,Ghana,High/Low,88.83333333333333,47.833333333333336,75,Midfielder,25,,,,,,23.421884493127525,3,3,,,
christianatsu,2019,12,115,819,19,28,4299,75,1/10/1992,168.5,66.5,Ghana,High/Low,88.83333333333333,47.833333333333336,75,Midfielder,27,1888,28,67.42857142857143,103,28,23.421884493127525,3,3,0,115,103
christianbenteke,2017,55,264,2376,31,31,9811,137,12/3/1990,190,83,Belgium,Medium/Low,68,78.16666666666667,78.16666666666667,Forward,27,,,,,,22.991689750692522,2.5,2,,,
christianbenteke,2018,146,264,863,16,20,9811,137,12/3/1990,190,83,Belgium,Medium/Low,68,78.16666666666667,78.16666666666667,Forward,28,2376,31,76.64516129032258,55,31,22.991689750692522,2.5,2,0,264,55
christianbenteke,2019,49,264,1347,24,27,9811,137,12/3/1990,190,83,Belgium,Medium/Low,68,78.16666666666667,78.16666666666667,Forward,29,3239,47,68.91489361702128,100.5,23.5,22.991689750692522,2.5,2,1,528,146
christianbenteke,2020,14,264,1943,30,34,9811,137,12/3/1990,190,83,Belgium,Medium/Low,68,78.16666666666667,78.16666666666667,Forward,30,4586,71,64.59154929577464,83.33333333333333,23.666666666666668,22.991689750692522,2.5,2,0,792,49
christianeriksen,2018,28,265,2933,35,36,10791,128,2/14/1992,179.83333333333334,74.33333333333333,Denmark,High/Medium,74.5,61.833333333333336,85.83333333333333,Midfielder,26,,,,,,22.984931813945735,3.5,3,,,
christianeriksen,2019,5,265,1185,20,23,10791,128,2/14/1992,179.83333333333334,74.33333333333333,Denmark,High/Medium,74.5,61.833333333333336,85.83333333333333,Midfielder,27,2933,35,83.8,28,35,22.984931813945735,3.5,3,0,265,28
christianfuchs,2017,9,65,2038,25,36,7096,84,4/7/1986,186.66666666666663,87,Austria,Medium/Medium,58,72.83333333333333,74.66666666666667,Defender,31,,,,,,24.96811224489797,3,1,,,
christianfuchs,2020,56,65,742,9,29,7096,84,4/7/1986,186.66666666666663,87,Austria,Medium/Medium,58,72.83333333333333,74.66666666666667,Defender,34,2038,25,81.52,9,25,24.96811224489797,3,1,0,65,9
christiankabasele,2016,52,85,823,16,22,7443,92,2/24/1991,187.66666666666663,84,Belgium,Medium/High,72.83333333333333,78,76,Defender,25,,,,,,23.850912865295985,3.5,1,,,
christiankabasele,2018,22,85,1740,21,31,7443,92,2/24/1991,187.66666666666663,84,Belgium,Medium/High,72.83333333333333,78,76,Defender,27,823,16,51.4375,52,16,23.850912865295985,3.5,1,0,85,52
christiankabasele,2019,11,85,2423,27,34,7443,92,2/24/1991,187.66666666666663,84,Belgium,Medium/High,72.83333333333333,78,76,Defender,28,2563,37,69.27027027027027,37,18.5,23.850912865295985,3.5,1,0,170,22
